19117,13927,187,11143,799,13243,463,390,23,53
129278,53931,5169,59196,3199,76877,1781,2841,23,53
149522,37571,6130,62921,4234,80751,1683,3416,23,53
148179,30103,7266,60377,3572,87266,2068,2775,23,53
126440,29329,4252,61861,5151,80208,1692,3548,23,53
131148,32842,1211,44537,12326,96132,1541,2840,23,53
40964,190462,4897,59361,4611,76390,3100,1351,23,53
122140,27910,8785,63395,5702,89767,1578,3121,23,53
121406,36655,10886,42142,5736,90987,1193,2807,23,53
1140286,116354,1372,42498,3624,47682,2747,1431,23,53
1303038,46988,17789,226187,51708,255455,6639,13213,23,53
1421210,517143,29983,175413,54288,361683,15787,5334,23,53
162030,145746,3089,59413,1796,77807,4365,1822,23,53
697912,126254,1599,44244,4603,55286,2426,2055,23,53
2059565,290841,12032,114835,30660,272975,7401,3766,23,53
39955,139812,4362,62950,541,78866,2605,1968,23,53
26124,52350,4749,53163,4447,96516,4234,3517,23,53
1208264,193687,15180,235922,15471,261702,11222,6392,23,53
573102,104417,16251,44085,7073,77719,7032,3125,23,53
2071989,395885,3782,240673,21855,211739,15417,15267,23,53
2032871,188856,1244,92084,22330,173731,7452,7655,23,53
852136,31407,4032,13113,18722,34424,3245,3416,23,53
23060,47743,1848,15912,1427,25259,1207,931,23,53
35725,34350,944,10917,2847,18685,2423,1162,23,53
34087,22759,3662,14030,4210,21283,2267,962,23,53
1131912,131041,17457,74936,9292,36367,58158,22604,23,53
2025168,116732,14931,242198,83347,326282,12814,20419,23,53
186650,247268,2985,77199,2290,81695,4048,2893,23,53
576027,100725,5704,80311,9737,36311,8916,8992,23,53
1545304,105643,8804,368218,23149,309687,10173,16118,23,53
953386,13752,7041,22675,19383,35716,19364,8350,23,53
97296,249968,4128,60033,9217,76538,3419,2319,23,53
46302,144222,291,59311,10694,89037,3944,2890,23,53
585547,38691,2708,47554,9987,34251,7415,4528,23,53
102028,44090,1551,28124,10856,20353,22192,6332,23,53
342004,179309,7664,94557,12849,56582,6815,4549,23,53
134381,144796,6235,67891,3723,69350,4295,2485,23,53
404346,105953,2395,42715,19230,57276,4425,4114,23,53
195348,173823,7921,49191,5694,76567,2564,4694,23,53
1448692,84675,15898,136931,18212,370266,8056,4346,23,53
14804,52365,1876,15230,1445,20524,519,727,23,53
11409,40192,376,14926,1520,25589,1313,800,23,53
306594,100894,6425,70536,15308,88720,3703,3828,23,53
570160,86831,7301,39475,16852,35176,27792,3586,23,53
1515842,823442,24074,295370,48571,320166,18922,16356,23,53
196140,170077,5958,82753,788,90050,3560,2110,23,53
949995,139870,715,62661,8202,55835,2933,6898,23,53
701457,151602,7264,55468,5204,63983,3465,3423,23,53
1489652,220087,12653,142797,24747,391118,5563,6311,23,53
67880,263976,8268,54930,2615,79455,2180,2405,23,53
22197,166730,903,65002,4080,94786,4175,3150,23,53
38456,150187,1972,60220,6261,121884,5229,2432,23,53
146396,141420,6655,62578,8383,80565,4549,2650,23,53
1780205,522768,9434,301982,74117,384504,13964,15538,23,53
1391149,258851,3369,308191,11745,263901,13607,12140,23,53
431079,12613,2927,73864,10117,78053,2490,3316,23,53
555968,48179,13828,106735,25487,27470,41316,10875,23,53
127489,8459,3268,9914,3211,6756,9703,3846,23,53
627618,89178,3331,62517,20060,27315,26084,9299,23,53
155766,6350,609,11367,2970,5919,5577,6245,23,53
204332,120812,2642,83221,4210,68447,1736,2976,23,53
2646362,209158,5023,268403,42481,320023,14954,12522,23,53
440924,160190,408,81931,10669,80466,4751,4861,23,53
141775,33132,9595,70626,8509,108914,2293,3600,23,53
181133,47062,6743,69143,9990,119200,1662,2924,23,53
32641,177318,15118,54955,2156,72234,3603,2206,23,53
2072514,178017,13617,145019,57645,396304,9350,11080,23,53
66084,266451,4260,65258,5605,73401,2914,2971,23,53
1201349,283934,10401,317684,6248,278981,11002,16551,23,53
562582,20042,18123,54673,12355,24904,27766,21047,23,53
1050023,164082,6155,29748,16802,56125,6427,6808,23,53
15920,29456,1488,16866,1333,22098,543,773,23,53
48346,15363,1846,17023,3693,16069,11635,5060,23,53
70590,98162,6531,57738,1937,64086,1910,1725,23,53
256200,134270,12335,61617,12028,42450,2722,1928,23,53
185192,45997,7837,75286,5037,63885,2755,3762,23,53
1329629,175292,10745,178284,50318,292706,11355,12689,23,53
227844,139145,17299,57826,7175,50289,3470,2476,23,53
141566,109773,19061,73828,19578,32999,11323,12416,23,53
687787,143520,24352,320128,43201,279571,5557,11819,23,53
567710,73406,1285,43166,1364,60367,1766,1800,23,53
1455241,269412,4925,202776,39120,265644,10489,10326,23,53
1553450,375073,18984,168352,32904,250990,14980,14336,23,53
1439581,411814,5254,219236,42968,264197,20166,8329,23,53
1770326,497966,5087,184681,23009,210333,8535,10452,23,53
1169611,951195,8518,192998,35835,223095,11278,7362,23,53
1141724,711165,36497,231678,39605,180282,16044,10861,23,53
816437,112365,18907,352430,27422,239253,11395,17914,23,53
470146,53733,8551,42121,9690,49517,3065,4294,23,53
668809,19841,5462,44674,7137,21606,6810,6676,23,53
687384,42562,5011,63612,12690,19492,5095,10065,23,53
429598,124805,4191,53614,17304,86510,4245,3798,23,53
14598,22771,1632,12244,2611,20529,1188,963,23,53
5904,32135,418,17505,1042,22143,690,740,23,53
66759,173757,5464,72749,3869,75447,3145,1802,23,53
26725,18719,991,14310,1037,8311,4361,2194,23,53
303174,24082,960,49526,10663,92651,3599,2186,23,53
174875,57635,6969,65548,5103,87803,3279,3000,23,53
2077475,79215,8204,125411,20063,311613,13255,6685,23,53
1170149,96775,11362,127459,26417,285620,22196,7617,23,53
213109,75645,2194,50236,3202,74343,4179,2344,23,53
150264,4545,1579,10956,2383,6110,3658,2803,23,53
406536,82539,6328,50546,3007,70659,4656,1422,23,53
370486,105685,2512,43821,9081,73238,4790,2452,23,53
2844076,267993,17339,216555,26983,261154,18413,11247,23,53
693347,119071,2087,58851,12232,68281,5069,3282,23,53
2004807,226394,6654,98403,27294,148109,7937,6631,16,64
968283,90947,5036,81934,11818,95045,5059,2593,16,77
93598,47818,926,18664,4908,34133,1741,1010,16,84
2004390,345423,4608,122716,31981,223810,9499,7505,16,84
881377,212070,16968,198658,18030,201535,8934,11321,26,87
473074,83078,1386,43072,9257,59426,3879,2405,26,87
66660,9968,1913,19525,1852,5472,3112,1789,26,87
580082,108342,1037,46781,9602,63343,4173,3464,26,87
478400,45663,4461,47332,9052,37239,3219,3412,26,87
449522,96396,1468,48321,11076,60702,6116,2201,26,87
834524,107393,8252,47631,5816,45017,6503,3477,26,87
608748,74171,7810,39746,8382,42330,8857,3068,26,87
59456,10932,480,12266,13676,15820,18441,4696,26,87
1489289,318407,11226,183454,15635,234476,13429,10269,26,87
525102,23359,10701,17804,19673,38822,3992,5042,26,87
630634,102679,1561,35134,14961,58896,4394,1461,26,87
58053,212361,7281,50090,2146,73722,3440,2228,26,87
37410,163460,7839,54888,5791,73157,3298,2681,26,87
16003,28475,41,13802,1547,21710,536,445,26,87
15597,22787,96,13458,2561,22745,837,743,26,87
34696,68380,2460,59175,7163,91400,2229,3258,26,87
1075336,25128,5424,48710,12483,15356,9083,12425,26,87
1983195,211097,97189,153765,25905,309146,4865,14062,26,87
1261735,457346,2279,319393,58842,178207,21022,14267,26,87
1632276,536322,15613,201041,29147,228329,15003,7561,26,87
427035,54225,2559,62428,4636,42826,3386,4054,26,87
251952,23100,10701,34632,5103,36538,3667,3342,26,87
2867312,206224,86253,175862,80071,90533,137626,16500,26,87
40363,161527,6037,77126,2223,72065,2152,2460,26,87
73356,121189,1077,51287,8583,66924,3938,1844,26,87
717594,83188,361,50041,6081,45052,3375,1982,26,87
303580,17696,1174,92544,2567,55445,5533,4394,26,87
351624,131530,2354,70011,13994,55712,6659,3970,26,87
300116,126302,429,58303,11449,65551,4402,3104,26,87
289423,83629,638,48763,6448,60329,1585,2002,26,87
180571,211800,9285,40865,6438,75639,2932,2359,26,87
1862499,205060,22095,154249,13112,382436,16651,7307,26,87
6533,39393,1853,17247,514,22061,537,551,26,87
14278,30773,1089,11108,1878,19226,2033,885,26,87
300546,92225,2063,66044,11550,78424,3911,3927,26,87
1283709,243856,3395,201500,54221,272614,9175,8374,26,87
381450,69256,5941,73658,5657,24104,16004,11434,26,87
1954050,1005232,10362,261645,34917,251234,19975,9874,26,87
970779,193192,1665,54393,4537,49008,2705,7018,26,87
2762026,485370,19142,189552,49718,246777,14351,10122,26,87
34571,21094,162,9449,1063,14916,1714,1110,26,87
32268,105350,1140,42660,2270,84768,3991,2118,26,87
2515546,607292,72318,201736,18886,160152,104774,15689,26,87
1306979,253227,9872,254542,39725,291491,11983,15983,26,87
275521,128745,5282,64635,13185,68290,5689,3141,26,87
541113,107260,323,58219,7929,63999,5634,2257,26,87
853011,73102,4366,40608,8280,53920,2462,1335,26,87
214490,27610,2554,41043,3651,54831,1150,2268,26,87
3205093,80534,48118,12020,44476,182845,12912,15236,26,87
1333096,193033,12301,170767,58304,316165,12984,4580,26,87
29408,77420,1034,48212,4964,78744,2578,2340,26,87
1803551,119022,5402,167663,23987,209691,11032,13098,26,87
611882,45779,438,39679,8637,34214,1423,2398,26,87
209979,25575,3601,6866,3612,4840,1431,1187,26,87
1032473,409224,4428,210387,52164,138569,11659,11618,26,87
963847,447058,3377,144952,18372,165282,6520,7715,26,83
1543318,402789,27701,166514,41340,191835,6226,5338,26,83
1737288,49351,14451,101544,17310,143123,4864,4818,26,83
1216388,121695,11321,98362,10910,180274,6094,7615,24,84
1903340,246555,35317,170611,35746,230926,11859,4276,24,84
31294,110522,319,42279,6351,50823,2127,1735,24,84
47279,85109,119,38005,8124,61868,1784,2742,24,84
114730,13607,1143,9945,1599,7701,1693,671,24,84
378302,27139,6300,32090,7784,52557,3171,1639,24,84
165823,20205,355,14648,5300,5877,2151,2649,24,84
227520,39069,4905,59080,2658,45792,2167,3439,24,84
786458,121866,6295,223449,17545,204636,12211,12715,40,87
169204,10252,1847,54789,3229,52391,3054,3988,44,90
183952,27158,1729,54380,3477,59167,1578,3003,44,90
773540,107758,4928,185386,31815,295701,7751,10302,51,100
373858,89675,3982,48504,9075,47282,3913,2253,51,100
151611,68954,3455,28158,955,40672,2811,1637,51,100
1426761,200401,24677,107313,37201,35621,65589,4316,51,100
523765,387123,31008,114399,57733,102885,32947,4011,47,88
164592,94566,2257,28136,1332,34736,3428,1499,30,83
1277343,637969,74794,77575,156779,58875,121701,10814,13,66
162998,9528,628,2198,5013,6739,2956,465,1,61
210396,16209,1288,2742,9368,28268,2472,630,1,61
140972,133458,2433,32227,3140,56185,2529,2819,1,66
83774,96372,1824,26766,1523,50072,2521,1332,1,67
144910,52871,1469,29329,3551,51654,3094,1306,1,84
526197,179519,4513,102129,3082,194686,7055,3983,8,84
688450,96956,10360,110914,11821,210279,9892,4266,16,93
660786,147139,21487,81196,6907,97877,21032,6204,27,93
773420,190636,7081,94328,2476,211773,4245,4690,24,94
757710,78119,11648,105818,8246,209346,5678,5444,27,97
899369,204972,2652,98556,2356,202593,4829,6539,23,94
868148,248381,22109,67315,14127,191134,6295,3037,13,97
116164,16891,1311,31879,7457,71051,1451,1988,20,100
1265424,76000,23094,86103,12347,207811,7901,5074,17,100
425461,12613,3810,6322,3433,46083,3838,2854,17,100
98644,18836,4118,25329,2992,68794,1386,1708,21,100
248104,18032,2138,14636,1973,70770,1069,539,21,100
79063,43890,6173,30444,2802,63599,1248,1530,27,100
67826,31288,7209,26565,2602,55701,927,1746,29,100
994279,154157,17453,26974,26838,260257,5549,2699,14,100
105781,25514,5557,28954,2454,69883,1912,1312,17,100
58919,51674,1520,36124,906,69498,1166,1643,17,100
119695,12071,3285,42895,3224,51059,2178,2039,17,100
81130,24930,3808,36673,5959,61138,1304,2605,20,100
82285,32249,5658,41524,3787,63569,896,1867,40,100
1242263,84746,16720,76182,14006,201217,6064,3186,37,100
81981,22019,3717,34511,2992,54769,1424,2564,43,100
1127406,151468,10631,54563,6117,133886,5377,2290,35,100
1389477,433665,35533,168052,44367,88647,177353,10723,30,91
974515,51892,15576,31889,26732,54811,11574,4167,30,84
926292,8855,2820,6795,7637,11277,2492,524,26,83
923706,54917,5481,36904,29858,115424,4374,2125,26,88
339412,20561,4569,68768,15847,130635,3962,4601,27,100
425052,44045,4952,80779,20169,66039,35064,5778,38,100
1319309,222584,4130,72847,43394,116507,4441,3706,30,100
829533,45079,28278,54114,17110,95168,12227,5316,44,97
407317,114559,3236,83402,10283,131358,4748,7970,40,91
600891,83559,2808,68591,7357,48776,31009,4419,37,87
113916,9817,2198,22660,3278,9723,8191,395,57,83
395874,94337,10916,106132,24149,91487,9833,6091,60,80
256389,4195,1987,31942,2415,23833,760,2007,77,78
713677,80068,6965,99439,14563,68447,19014,5031,81,80
188425,8377,3649,2741,3869,33350,1746,525,53,96
356603,42343,2934,29508,3213,37633,1937,857,53,96
775424,9847,10060,2526,11632,7824,9886,903,53,96
116870,10961,551,6147,2262,6398,330,357,53,96
595933,50919,3640,135600,6877,143643,8430,5415,54,100
1928952,55789,2684,31681,43709,137098,8655,5845,27,100
859936,253714,77760,78526,37166,44334,50073,3623,23,97
1337158,776419,27634,296592,24620,565146,21899,13037,29,87
639268,75276,3037,102123,9133,168314,4652,3753,21,87
430880,44344,14521,74001,6846,131030,3204,5591,37,83
1611533,178640,10420,65939,55224,158513,1531,3716,37,83
545160,200598,7125,160963,11995,111231,4493,7380,40,91
903773,126950,6329,71131,3737,174608,3003,1600,40,94
896765,203997,3135,63927,1730,157088,2762,2202,30,91
82739,15860,2203,3829,7273,25027,2312,959,13,93
67153,6809,4152,1296,15969,23420,890,893,13,93
372744,23744,1442,76595,12687,141977,5438,3246,11,100
444293,10635,277,18538,5588,24733,509,1658,11,100
806786,29714,117,8090,20582,35273,765,1088,11,100
1246824,53947,7829,67638,46531,126165,8461,3512,16,100
523418,71973,19071,72392,41926,54334,50412,6063,29,100
687293,47007,9194,36337,59647,35032,26998,3663,43,94
756552,229380,1146,144325,13289,71451,8659,3860,43,80
401327,76073,11283,66512,23368,131349,3396,4602,41,78
454487,70590,9135,74603,22464,112156,2442,4567,38,83
773218,95069,9086,82293,14181,37747,26919,7578,48,80
2277196,332965,2547,320598,60854,515906,18125,17009,43,90
1423659,99728,1764,66439,42957,66836,17979,4447,44,84
235468,18109,4562,1253,7129,36917,1321,2167,24,91
1807565,81833,12358,60935,10695,146923,7429,5208,16,100
2497459,65078,13311,93904,66091,115380,26606,2329,16,100
710066,167023,4396,43414,15012,45561,12730,5619,10,91
690432,101051,27445,51653,27544,139474,11873,4466,8,97
737780,67840,5334,48502,32534,133398,6889,5356,20,94
305051,13882,4613,18185,3718,40462,1208,899,20,94
1158619,79787,25983,38188,76327,72136,15602,3716,20,90
109134,3825,164,5525,1344,7032,288,279,20,90
714319,27845,9992,116719,14009,146163,6619,6853,37,100
718979,64510,8836,13963,21267,31871,1654,1909,37,100
146412,18843,1706,3314,6479,9768,298,414,37,100
541776,33447,3256,16480,9037,38809,906,819,37,100
576814,95888,865,80115,11939,145088,6751,2917,38,100
311324,238041,1394,73761,8486,174094,4432,6879,35,93
755742,33978,35981,96960,17371,148803,6848,4817,47,97
983790,61428,11037,64701,15920,59783,29152,3613,43,91
887708,108601,1520,20550,52516,97813,4286,5775,27,90
190285,6296,1732,2500,13843,4333,7810,214,27,88
1415141,391260,95826,225296,84093,63645,85493,12188,24,69
1137283,144162,28244,19462,18908,31411,15000,2857,14,63
538788,30578,6175,2333,3304,7905,4945,572,26,54
2608091,684334,105600,54512,130183,25742,112795,7458,26,35
1850707,85628,17472,167803,74599,51864,211180,9546,34,38
770528,83938,19459,11925,23611,10615,71686,3376,34,34
1629509,52954,36955,20463,17619,10589,21098,2541,50,27
831465,76600,9914,6668,23828,12062,26145,3681,48,38
1748441,90217,35071,8312,7933,19092,17218,1275,37,37
434690,99774,17205,16890,44301,24577,34416,1747,34,41
66908,26573,4042,2177,4153,3965,11060,216,14,43
75422,12020,1189,5226,7008,2220,3910,703,21,41
307498,59029,27728,52831,6963,31072,15385,3957,34,47
854147,23889,4621,5369,46381,17499,18363,2164,24,54
1116062,81233,25346,17318,26357,20884,16390,3125,34,56
833691,74191,10624,30281,14590,35782,4072,3347,34,64
620987,114292,14777,23819,16228,11694,56907,3876,17,56
2180537,635564,8582,160245,86233,183632,53302,12805,24,50
660619,283098,12986,120766,50509,38285,36968,6598,27,47
882875,397960,2504,90105,14009,114224,14079,3976,20,43
1438359,200178,10110,84603,32940,132600,5659,7196,20,57
470258,94290,7321,29794,4658,41049,1198,1582,20,57
93395,13725,4956,45340,1815,37799,1472,2193,38,66
526858,38582,13788,30321,4976,43603,1891,814,38,66
657517,424745,11145,133309,40448,180876,9211,3269,30,75
1584897,142941,6364,86933,4122,158049,2752,3132,40,83
1379360,48545,5890,69860,12310,139584,3706,3073,44,90
1390219,121331,15346,102139,9824,153265,4499,3573,35,90
369150,20430,5202,4987,14471,38116,2258,700,35,90
706630,35872,10682,52354,42579,156054,5459,4080,38,100
553906,310414,6463,106717,23259,110803,5370,7435,35,94
483089,65112,9751,164097,11028,140863,6978,6176,44,90
729711,406202,9622,149512,39895,205406,5931,3784,38,87
174541,18036,715,3766,4347,1341,3887,1329,38,87
444842,33793,843,28532,5690,23404,4743,3910,38,87
25582,71143,684,26308,5679,62233,1494,2030,34,80
577247,83877,3905,55828,16641,222523,5117,3364,29,93
26145,64163,411,42396,3487,55540,1385,1200,20,91
32601,90727,2320,32511,7219,69962,1470,1861,20,91
962640,43905,10392,41071,44161,215858,9521,3047,13,100
28013,59400,498,34198,5290,56948,1262,1107,20,100
53802,37261,5909,20792,4715,57937,1791,2465,20,100
612641,135296,2150,31374,4302,26665,1403,1268,20,100
1270406,163185,52827,165033,26386,73720,40159,5166,37,90
407342,4935,1816,40192,3944,34055,2102,2881,37,90
729516,130107,1940,110624,23527,157732,4626,6422,38,91
389854,8193,2976,40157,2328,24771,723,2906,38,91
378959,3355,2449,39957,2556,24622,1245,1535,38,91
675220,145209,1451,118619,25830,174304,7092,8735,47,81
771169,26549,9973,175615,18889,168804,8743,8525,60,83
593054,131514,1783,31967,4655,33255,1014,1263,60,83
584273,116316,1709,40773,2847,35007,1570,1367,60,83
539148,131561,3020,31496,3097,29364,1503,1007,60,83
422077,175212,17147,200045,20010,127094,5310,13742,60,88
865309,16847,6545,152312,27102,137812,7698,7949,69,90
481945,38637,395,25966,9372,29233,1572,1918,69,90
1145399,43279,15820,97209,8044,44980,8557,4207,87,83
434798,17946,8296,3197,4607,10935,7396,906,74,77
670621,240103,5281,122320,27305,92987,9094,7299,66,75
172214,281968,4505,126831,6709,130725,6774,5132,54,67
1281536,392381,15066,156810,26816,133117,11026,6793,38,66
740250,105810,8060,137713,6861,35078,56479,4085,50,60
1862270,125389,14285,53665,46715,144277,7147,4788,43,67
577260,98645,9100,143379,28110,128865,2926,4999,50,70
123368,28371,2614,5716,4591,31626,2190,786,50,70
903223,193761,8629,89424,11212,143701,6645,6209,50,78
814756,152517,2260,113895,21461,152480,5563,4490,38,88
1399068,135176,15637,106850,12778,132734,3109,3631,47,87
829159,62207,5847,92758,12168,148583,5301,7125,43,91
416518,127510,5529,84279,7968,152509,3574,3942,44,94
776352,36978,21475,76369,18087,137581,3253,3628,48,100
1799511,102842,13378,53772,42734,144034,4785,2159,41,100
1524882,56335,8917,68032,34115,164566,2715,2475,41,100
2277871,75799,35081,21618,37218,126156,2456,3305,41,100
623905,95132,3003,106431,22368,44484,81324,8974,47,90
81413,167405,4260,35903,723,47361,1300,905,40,81
556144,72366,11281,84591,15169,192340,6016,3556,35,81
805173,221591,7536,128478,15072,172332,8940,3639,38,78
572791,195031,29551,114837,24304,48098,69740,7622,35,74
141805,115253,10892,35382,1231,30500,2701,1893,41,70
1684181,264769,4731,124601,31789,118693,15338,5993,41,60
802082,247804,9844,145215,8394,60108,68415,4420,47,50
1632522,277421,10239,139321,22197,132800,12549,5416,41,56
299627,66834,23989,103985,16404,179454,2602,7005,47,69
